dew_point,temperature,pressure,cumulated_wind_speed,snow,rain,pollution_pm2.5
-17,4,1026,46.5,0,0,16
-17,4,1025,49.63,0,0,16
-17,6,1023,56.78,0,0,11
-17,7,1022,64.83,0,0,19
-17,7,1022,73.77,0,0,17
-16,6,1021,81.82,0,0,15
-16,5,1021,87.63,0,0,14
-15,5,1022,92.55,0,0,28
-15,3,1023,96.57,0,0,80
-14,0,1024,100.59,0,0,87
-14,0,1025,104.61,0,0,51
-15,0,1026,108.63,0,0,37
-18,1,1026,115.78,0,0,9
-16,-1,1026,121.59,0,0,11
-16,-2,1026,124.72,0,0,14
-16,-4,1026,3.13,0,0,11
-16,-3,1026,0.89,0,0,12
-15,-5,1026,1.78,0,0,15
-15,-4,1026,2.67,0,0,29
-14,-7,1027,3.12,0,0,44
-12,-3,1028,1.79,0,0,33
-15,0,1028,3.13,0,0,22
-16,2,1028,0.89,0,0,27
-16,4,1027,4.02,0,0,26
-16,5,1026,5.81,0,0,18
-17,6,1024,10.73,0,0,27
-18,7,1023,16.54,0,0,10
-18,8,1023,25.48,0,0,16
-17,8,1022,34.42,0,0,32
-17,7,1022,41.57,0,0,49
-13,6,1023,46.49,0,0,40
-16,4,1024,50.51,0,0,69
-15,3,1025,55.43,0,0,42
-16,3,1026,60.35,0,0,20
-16,3,1026,66.16,0,0,20
-15,2,1027,71.97,0,0,16
-16,1,1028,81.8,0,0,9
-16,0,1028,89.85,0,0,8
-16,0,1028,97,0,0,9
-14,0,1028,102.81,0,0,10
-14,-1,1028,107.73,0,0,8
-14,-2,1028,110.86,0,0,8
-14,-2,1028,114.88,0,0,9
-14,-1,1028,119.8,0,0,10
-15,1,1029,124.72,0,0,13
-16,3,1029,130.53,0,0,13
-16,4,1029,137.68,0,0,26
-17,6,1028,144.83,0,0,15
-17,6,1028,151.98,0,0,19
-17,7,1027,159.13,0,0,18
-17,8,1026,166.28,0,0,16
-17,9,1025,172.09,0,0,15
-16,9,1025,179.24,0,0,12
-15,9,1024,185.05,0,0,17
-15,8,1024,189.97,0,0,9
-14,7,1025,195.78,0,0,9
-14,6,1025,200.7,0,0,11
-14,6,1026,205.62,0,0,37
-13,5,1026,3.13,0,0,36
-13,4,1025,3.13,0,0,40
-13,3,1025,6.26,0,0,43
-10,-2,1026,0.89,0,0,48
-10,-2,1026,1.34,0,0,46
-10,-3,1025,2.23,0,0,45
-10,-5,1025,1.79,0,0,46
-10,-3,1025,2.68,0,0,52
-10,-5,1025,0.89,0,0,69
-10,-3,1025,1.79,0,0,105
-9,-1,1025,0.89,0,0,83
-10,4,1025,0.89,0,0,51
-12,5,1025,1.79,0,0,43
-12,8,1025,0.89,0,0,57
-13,9,1024,1.79,0,0,57
-12,10,1022,0.89,0,0,55
-13,12,1021,2.68,0,0,51
-14,12,1020,3.13,0,0,46
-14,11,1019,8.05,0,0,42
-13,11,1019,12.07,0,0,55
-12,8,1019,16.09,0,0,58
-10,7,1020,17.88,0,0,68
-10,6,1020,19.67,0,0,91
-9,6,1020,21.46,0,0,89
-9,5,1020,25.48,0,0,59
-9,5,1019,29.5,0,0,66
-8,6,1018,34.42,0,0,69
-8,6,1018,39.34,0,0,56
-8,5,1018,43.36,0,0,61
-7,5,1017,47.38,0,0,62
-7,5,1018,52.3,0,0,74
1,5,1017,55.43,0,0,82
-5,4,1016,57.22,0,0,77
-5,2,1016,58.11,0,0,82
-4,4,1017,61.24,0,0,79
-5,6,1017,64.37,0,0,91
-5,7,1017,0.89,0,0,96
-5,8,1017,1.78,0,0,109
-5,9,1016,2.67,0,0,106
-4,11,1015,4.46,0,0,109
-4,12,1014,3.13,0,0,136
-4,13,1014,7.15,0,0,133
-5,13,1014,11.17,0,0,92
-5,13,1014,12.96,0,0,90
-5,10,1015,0.89,0,0,92
-4,7,1016,1.79,0,0,108
-5,6,1017,0.89,0,0,122
-4,4,1018,1.79,0,0,130
-4,3,1019,0.89,0,0,142
-9,6,1020,3.13,0,0,129
-11,6,1021,6.26,0,0,55
-12,7,1021,9.39,0,0,20
-12,8,1021,14.31,0,0,15
-12,7,1022,21.46,0,0,14
-11,7,1022,31.29,0,0,12
-10,6,1022,40.23,0,0,12
-10,5,1024,51.41,0,0,24
-10,5,1025,58.56,0,0,6
-10,5,1026,63.48,0,0,19
-10,5,1026,67.5,0,0,13
-11,7,1026,74.65,0,0,18
-13,8,1026,7.15,0,0,14
-16,10,1026,8.94,0,0,16
-16,10,1024,5.81,0,0,15
-16,11,1023,5.81,0,0,11
-16,11,1024,11.62,0,0,12
-17,11,1023,4.92,0,0,17
-17,10,1023,8.94,0,0,14
-17,9,1023,7.15,0,0,10
-16,7,1024,12.96,0,0,7
-16,4,1025,17.88,0,0,0
-18,5,1026,22.8,0,0,0
-18,4,1026,25.93,0,0,0
-16,1,1027,27.72,0,0,0
-15,3,1027,30.85,0,0,0
-13,2,1027,32.64,0,0,0
-13,4,1026,37.56,0,0,0
-14,3,1026,44.71,0,0,9
-15,3,1026,50.52,0,0,11
-15,1,1026,0.89,0,0,20
-16,1,1026,4.02,0,0,14
-16,2,1026,8.94,0,0,16
-14,4,1027,16.09,0,0,21
-14,5,1027,24.14,0,0,17
-14,7,1026,32.19,0,0,15
-14,8,1025,39.34,0,0,15
-14,9,1024,47.39,0,0,19
-14,10,1022,55.44,0,0,15
-14,11,1021,62.59,0,0,12
-14,10,1020,72.42,0,0,22
-17,10,1020,81.36,0,0,16
-18,10,1020,90.3,0,0,22
-17,9,1020,99.24,0,0,9
-16,7,1020,104.16,0,0,16
-15,7,1020,108.18,0,0,23
-15,4,1020,109.97,0,0,46
-15,6,1021,114.89,0,0,35
-15,5,1021,122.04,0,0,33
-16,5,1022,129.19,0,0,0
-17,4,1022,135,0,0,25
-16,2,1021,139.92,0,0,10
-18,4,1021,147.97,0,0,11
-16,3,1022,153.78,0,0,13
-15,2,1022,158.7,0,0,14
-15,2,1023,164.51,0,0,18
-15,2,1023,170.32,0,0,16
-16,4,1024,178.37,0,0,21
-15,5,1024,185.52,0,0,19
-15,5,1024,4.92,0,0,20
-16,6,1024,8.94,0,0,16
-17,8,1023,1.79,0,0,17
-18,8,1022,3.13,0,0,19
-17,9,1021,1.79,0,0,16
-16,8,1021,3.13,0,0,21
-16,9,1021,4.92,0,0,24
-16,9,1021,0.89,0,0,24
-15,7,1021,3.13,0,0,16
-17,6,1023,3.13,0,0,15
-19,7,1024,8.05,0,0,18
-18,5,1025,11.18,0,0,14
-17,6,1026,16.1,0,0,10
-17,5,1027,24.15,0,0,7
-16,4,1028,29.07,0,0,0
-16,4,1029,36.22,0,0,6
-16,3,1030,42.03,0,0,7
-16,2,1029,47.84,0,0,7
-16,2,1030,53.65,0,0,9
-15,2,1030,58.57,0,0,10
-14,-2,1030,61.7,0,0,19
-12,1,1031,0.89,0,0,31
-14,2,1031,2.68,0,0,35
-15,5,1031,1.79,0,0,34
-16,6,1031,3.58,0,0,21
-16,8,1030,6.71,0,0,19
-17,9,1029,12.52,0,0,15
-17,11,1028,18.33,0,0,17
-17,12,1026,25.48,0,0,16
-17,12,1025,34.42,0,0,24
-19,12,1024,43.36,0,0,17
-18,12,1024,52.3,0,0,12
-17,12,1023,57.22,0,0,12
-17,11,1024,59.01,0,0,18
-15,9,1024,4.02,0,0,34
-15,9,1024,7.15,0,0,35
-15,8,1024,8.94,0,0,36
-14,7,1023,12.07,0,0,46
-13,5,1023,1.79,0,0,66
-11,0,1024,1.79,0,0,51
-13,0,1024,4.92,0,0,58
-11,-1,1024,0.89,0,0,79
-11,-1,1024,3.13,0,0,80
-12,-1,1024,4.92,0,0,74
-12,-1,1024,6.71,0,0,72
-11,-2,1025,0.89,0,0,83
-12,3,1025,1.78,0,0,112
-12,7,1025,1.79,0,0,61
-14,10,1025,3.58,0,0,54
-15,12,1024,0.89,0,0,46
-14,13,1023,4.02,0,0,36
-14,14,1022,3.13,0,0,27
-15,16,1020,11.18,0,0,19
-14,16,1019,18.33,0,0,26
-14,16,1019,24.14,0,0,22
-15,16,1018,29.06,0,0,14
-15,13,1019,32.19,0,0,9
-16,10,1020,37.11,0,0,26
-17,10,1021,0.89,0,0,25
-17,8,1021,2.68,0,0,38
-17,9,1022,1.79,0,0,43
-15,6,1022,1.79,0,0,48
-16,6,1022,1.79,0,0,48
-14,2,1022,0.89,0,0,47
-14,1,1022,1.79,0,0,40
-14,1,1021,4.92,0,0,40
-12,0,1021,0.89,0,0,44
-9,-1,1021,0.89,0,0,26
-10,-1,1021,1.79,0,0,26
-13,0,1021,3.58,0,0,30
-12,3,1021,4.47,0,0,85
-12,6,1021,0.89,0,0,92
-13,9,1020,3.13,0,0,99
-13,10,1019,6.26,0,0,109
-13,11,1018,9.39,0,0,92
-14,12,1016,12.52,0,0,80
-13,14,1015,15.65,0,0,85
-11,14,1013,19.67,0,0,95
-9,13,1013,22.8,0,0,116
-7,13,1012,25.93,0,0,110
-7,10,1012,0.89,0,0,108
-7,8,1012,1.78,0,0,132
-7,6,1012,2.67,0,0,156
-6,5,1012,1.79,0,0,166
-5,5,1012,3.58,0,0,196
-6,5,1012,0.89,0,0,209
-6,5,1012,1.78,0,0,263
-5,3,1012,0.89,0,0,248
-3,2,1011,1.78,0,0,253
-4,3,1010,0.45,0,0,258
-4,2,1009,0.9,0,0,263
-3,1,1009,1.35,0,0,266
-5,1,1009,1.79,0,0,274
-5,2,1010,3.58,0,0,272
-4,3,1010,5.37,0,0,271
-5,6,1010,1.79,0,0,250
-5,9,1010,0.89,0,0,254
-5,11,1009,1.78,0,0,243
-4,13,1008,1.79,0,0,241
-3,14,1008,3.58,0,0,241
-3,16,1007,6.71,0,0,236
-3,17,1007,9.84,0,0,225
-3,17,1007,12.97,0,0,225
-3,16,1007,14.76,0,0,228
-3,13,1007,15.65,0,0,272
-2,11,1008,16.54,0,0,272
-2,10,1008,0.89,0,0,367
-1,7,1009,0.89,0,0,416
-2,6,1009,0.89,0,0,415
-2,6,1009,0.89,0,0,360
-3,4,1009,0.89,0,0,379
-2,4,1009,0.89,0,0,377
-2,4,1009,1.79,0,0,400
-2,4,1008,3.58,0,0,368
-3,3,1008,0.89,0,0,351
-2,3,1008,1.78,0,0,339
-3,4,1009,1.79,0,0,320
-2,4,1010,3.58,0,0,339
-2,6,1010,7.6,0,0,332
-2,9,1011,10.73,0,0,318
-3,13,1012,14.75,0,0,267
-4,15,1012,19.67,0,0,164
-5,18,1012,25.48,0,0,42
-6,19,1012,32.63,0,0,27
-6,19,1011,39.78,0,0,31
-6,18,1012,48.72,0,0,25
-6,17,1013,57.66,0,0,24
-6,15,1015,8.05,0,0,20
-9,12,1018,17.88,0,0,16
-11,10,1020,27.71,0,0,16
-12,9,1023,8.94,0,0,17
-12,8,1024,9.83,0,0,13
-15,7,1025,11.18,0,0,11
-16,7,1026,21.01,0,0,9
-14,6,1027,7.15,0,0,8
-16,6,1028,15.2,0,0,6
-15,5,1028,7.15,0,0,7
-15,5,1029,12.96,0,0,9
-15,5,1029,17.88,0,0,8
-15,4,1030,21.9,0,0,8
-15,4,1030,26.82,0,0,8
-15,4,1031,31.74,0,0,8
-15,5,1031,38.89,0,0,12
-16,6,1031,46.04,0,0,21
-19,6,1031,54.09,0,0,18
-19,7,1030,62.14,0,0,13
-19,8,1030,71.97,0,0,25
-20,8,1029,79.12,0,0,22
-18,9,1028,84.93,0,0,21
-19,9,1027,92.08,0,0,23
-20,8,1027,100.13,0,0,25
-20,8,1027,108.18,0,0,17
-19,8,1027,115.33,0,0,12
-18,8,1027,120.25,0,0,16
-17,8,1028,128.3,0,0,18
-18,7,1029,140.37,0,0,17
-18,6,1030,155.57,0,0,17
-19,5,1031,165.4,0,0,14
-18,5,1031,173.45,0,0,16
-17,4,1030,181.5,0,0,17
-17,3,1030,189.55,0,0,9
-16,3,1029,196.7,0,0,9
-16,2,1029,203.85,0,0,9
-18,2,1029,215.03,0,0,11
-19,2,1030,224.86,0,0,14
-19,1,1030,233.8,0,0,13
-19,2,1031,242.74,0,0,12
-19,3,1031,252.57,0,0,16
-20,4,1030,261.51,0,0,11
-20,6,1028,267.32,0,0,18
-19,6,1027,271.34,0,0,21
-20,7,1026,274.47,0,0,22
-19,9,1024,280.28,0,0,23
-19,9,1023,286.09,0,0,16
-19,10,1022,295.92,0,0,21
-19,9,1022,305.75,0,0,19
-18,9,1022,312.9,0,0,19
-19,7,1023,321.84,0,0,18
-16,6,1025,331.67,0,0,16
-16,5,1026,339.72,0,0,14
-15,5,1026,345.53,0,0,23
-17,5,1026,351.34,0,0,16
-16,4,1026,356.26,0,0,18
-15,1,1026,0.89,0,0,17
-13,1,1026,3.13,0,0,7
-13,1,1025,1.79,0,0,7
-11,0,1025,4.02,0,0,19
-11,-1,1026,7.15,0,0,15
-13,-1,1026,0.89,0,0,23
-11,-2,1026,1.79,0,0,24
-15,2,1027,3.13,0,0,19
-14,3,1027,4.92,0,0,33
-14,6,1026,1.79,0,0,32
-14,6,1026,1.79,0,0,30
-14,7,1025,1.79,0,0,26
-14,9,1024,4.02,0,0,45
-13,10,1022,8.04,0,0,40
-13,11,1021,12.96,0,0,37
-13,11,1021,16.98,0,0,27
-13,10,1020,21,0,0,27
-13,9,1020,25.02,0,0,44
-12,7,1021,26.81,0,0,79
-11,5,1021,28.6,0,0,117
-12,4,1021,30.39,0,0,70
-11,3,1022,0.89,0,0,76
-13,2,1022,1.78,0,0,90
-12,1,1021,0.89,0,0,105
-9,2,1021,1.79,0,0,125
-7,2,1021,4.92,0,0,138
-8,1,1021,0.89,0,0,128
-9,-1,1021,2.68,0,0,110
-10,-2,1021,4.47,0,0,109
-9,-3,1021,6.26,0,0,105
-9,-2,1021,7.15,0,0,104
-9,2,1021,0.89,0,0,107
-6,5,1021,1.79,0,0,101
-6,8,1020,1.79,0,0,115
-6,10,1020,3.13,0,0,116
-5,11,1019,1.79,0,0,132
-5,13,1018,4.02,0,0,135
-6,15,1016,7.15,0,0,123
-8,16,1015,11.17,0,0,112
-10,17,1014,15.19,0,0,96
-12,16,1014,19.21,0,0,96
-10,14,1013,0.89,0,0,90
-9,9,1013,1.79,0,0,99
-9,9,1014,2.68,0,0,126
-8,7,1014,0.89,0,0,0
-8,8,1014,3.13,0,0,0
-7,7,1013,0.89,0,0,0
-6,5,1013,3.13,0,0,0
-6,7,1013,6.26,0,0,0
-7,7,1012,0.89,0,0,0
-6,4,1012,1.79,0,0,0
-5,5,1012,0.45,0,0,0
-6,3,1011,1.79,0,0,0
-5,3,1012,1.79,0,0,0
-4,6,1011,3.58,0,0,0
-4,7,1012,5.37,0,0,0
-4,8,1013,0.89,0,0,0
-4,9,1013,1.78,0,0,0
-5,11,1013,2.67,0,0,0
-10,13,1013,13.86,0,0,0
-17,15,1012,25.04,0,0,0
-17,15,1012,38,0,0,0
-15,15,1012,50.07,0,0,0
-14,14,1013,63.03,0,0,0
-14,13,1013,70.18,0,0,0
-14,13,1014,78.23,0,0,0
-12,11,1016,85.38,0,0,0
-12,10,1017,91.19,0,0,0
-11,8,1019,94.32,0,0,0
-11,5,1018,3.13,0,0,0
-12,6,1018,1.79,0,0,0
-10,3,1019,0.45,0,0,0
-9,2,1018,1.34,0,0,0
-11,2,1018,1.79,0,0,0
-10,2,1018,0.89,0,0,0
-10,2,1018,1.79,0,0,0
-8,0,1019,0.89,0,0,0
-10,2,1019,1.79,0,0,0
-8,0,1020,0.89,0,0,0
-6,3,1021,1.34,0,0,0
-7,5,1021,1.79,0,0,0
-8,7,1020,3.58,0,0,0
-8,10,1020,5.37,0,0,0
-10,13,1019,7.16,0,0,0
-11,13,1018,11.18,0,0,0
-12,15,1016,16.1,0,0,0
-12,14,1015,21.02,0,0,0
-12,14,1014,25.94,0,0,0
-9,13,1014,29.07,0,0,0
-8,12,1014,32.2,0,0,0
-7,11,1015,36.22,0,0,0
-7,10,1015,39.35,0,0,0
-7,9,1015,43.37,0,0,0
-6,8,1015,45.16,0,0,0
-5,7,1015,46.95,0,0,0
-4,7,1015,50.08,0,0,0
-5,7,1014,54.1,0,0,0
-5,7,1015,0.89,0,0,0
-4,6,1014,1.78,0,0,0
-5,5,1013,1.79,0,0,0
-4,4,1013,0.89,0,0,0
-5,5,1015,0.89,0,0,0
-4,4,1016,1.79,0,0,0
-3,6,1017,0.89,0,0,0
-6,8,1016,3.13,0,0,0
-4,9,1018,8.05,0,0,0
-3,10,1017,12.97,0,0,0
-3,10,1017,18.78,0,0,0
-4,10,1016,23.7,0,0,0
-4,10,1016,28.62,0,0,0
-4,10,1015,34.43,0,0,0
-5,9,1015,40.24,0,0,0
-5,8,1015,46.05,0,0,0
-5,6,1015,50.07,0,0,0
-6,5,1016,53.2,0,0,0
-5,4,1017,57.22,0,0,0
-5,4,1018,60.35,0,0,0
-6,3,1019,62.14,0,0,0
-5,3,1021,0.45,0,0,0
-6,0,1021,0.89,0,0,0
-6,1,1022,0.89,0,0,0
-4,-1,1022,0.89,0,0,0
-5,-1,1023,3.13,0,0,0
-5,-1,1022,6.26,0,0,0
-10,4,1024,13.41,0,0,0
-13,3,1025,18.33,0,0,0
-16,4,1027,26.38,0,0,0
-16,4,1028,33.53,0,0,0
-21,3,1029,40.68,0,0,0
-22,4,1029,49.62,0,0,0
-23,5,1028,55.43,0,0,0
-22,7,1028,59.45,0,0,0
-23,8,1027,69.28,0,0,0
-23,9,1026,78.22,0,0,0
-22,9,1025,85.37,0,0,0
-24,9,1025,93.42,0,0,13
-23,9,1025,100.57,0,0,13
-22,8,1025,107.72,0,0,28
-21,7,1027,116.66,0,0,33
-21,6,1028,124.71,0,0,14
-23,4,1030,132.76,0,0,20
-24,4,1031,142.59,0,0,23
-24,3,1031,150.64,0,0,24
-24,3,1031,159.58,0,0,17
-24,2,1031,166.73,0,0,12
-24,2,1031,173.88,0,0,12
-24,2,1031,182.82,0,0,9
-23,1,1031,186.84,0,0,8
-22,0,1031,189.97,0,0,9
-19,-1,1032,3.13,0,0,15
-22,1,1031,3.13,0,0,13
-22,3,1031,7.15,0,0,13
-21,6,1031,11.17,0,0,12
-20,7,1030,16.09,0,0,13
-20,8,1029,21.9,0,0,14
-20,8,1028,29.95,0,0,12
-19,10,1026,35.76,0,0,18
-19,10,1025,43.81,0,0,11
-19,10,1025,51.86,0,0,22
-19,11,1024,59.91,0,0,19
-19,11,1024,68.85,0,0,14
-19,10,1024,76,0,0,12
-20,6,1024,79.13,0,0,17
-19,7,1025,80.92,0,0,24
-19,5,1026,84.05,0,0,41
-20,7,1026,88.97,0,0,60
-19,3,1026,90.76,0,0,21
-17,1,1027,94.78,0,0,30
-18,1,1027,98.8,0,0,23
-17,1,1027,102.82,0,0,20
-16,-1,1027,105.95,0,0,24
-19,3,1026,110.87,0,0,24
-18,2,1026,114.89,0,0,20
-18,2,1026,118.02,0,0,20
-17,4,1027,122.04,0,0,20
-18,6,1027,127.85,0,0,30
-18,7,1027,133.66,0,0,25
-18,8,1027,137.68,0,0,12
-18,9,1026,142.6,0,0,20
-18,10,1025,144.39,0,0,16
-17,10,1023,147.52,0,0,19
-16,11,1021,151.54,0,0,16
-17,10,1021,5.81,0,0,18
-17,10,1020,9.83,0,0,22
-17,10,1020,11.62,0,0,16
-14,9,1021,1.79,0,0,22
-13,10,1021,4.92,0,0,28
-12,10,1022,8.94,0,0,32
-12,9,1023,14.75,0,0,23
-12,9,1023,20.56,0,0,24
-18,8,1024,27.71,0,0,15
-20,7,1024,35.76,0,0,0
-20,6,1025,42.91,0,0,13
-21,6,1025,52.74,0,0,13
-21,4,1025,60.79,0,0,10
-21,4,1025,68.84,0,0,8
-20,3,1026,78.67,0,0,9
-20,3,1027,86.72,0,0,8
-20,3,1027,95.66,0,0,10
-19,4,1028,104.6,0,0,12
-18,6,1029,113.54,0,0,18
-19,6,1029,119.35,0,0,15
-18,8,1028,126.5,0,0,13
-18,9,1027,134.55,0,0,12
-18,11,1026,142.6,0,0,11
-17,12,1025,150.65,0,0,15
-18,12,1024,161.83,0,0,12
-18,12,1024,169.88,0,0,15
-19,12,1024,177.93,0,0,17
-20,11,1025,186.87,0,0,6
-19,9,1026,194.02,0,0,7
-19,8,1028,199.83,0,0,6
-19,8,1028,207.88,0,0,4
-19,7,1029,213.69,0,0,3
-19,7,1029,218.61,0,0,4
-19,7,1029,222.63,0,0,8
-19,5,1029,226.65,0,0,13
-18,4,1029,229.78,0,0,13
-18,4,1028,231.57,0,0,15
-16,2,1028,0.45,0,0,23
-17,4,1029,4.02,0,0,23
-16,3,1029,8.04,0,0,27
-15,4,1029,11.17,0,0,18
-15,7,1030,16.98,0,0,25
-15,9,1030,24.13,0,0,31
-15,10,1030,29.05,0,0,23
-15,11,1030,33.07,0,0,17
-14,12,1028,0.89,0,0,22
-14,13,1027,4.02,0,0,16
-14,15,1026,9.83,0,0,15
-13,14,1025,4.02,0,0,13
-13,13,1025,8.94,0,0,25
-13,13,1025,3.13,0,0,18
-13,13,1025,6.26,0,0,17
-12,10,1025,10.28,0,0,22
-12,9,1026,13.41,0,0,39
-11,7,1026,15.2,0,0,21
-11,7,1026,16.99,0,0,24
-11,7,1026,18.78,0,0,37
-10,4,1026,0.89,0,0,36
-10,5,1026,1.79,0,0,46
-10,3,1026,0.89,0,0,57
-9,1,1025,1.79,0,0,66
-10,3,1025,1.79,0,0,78
-9,2,1026,0.89,0,0,76
-7,2,1026,1.79,0,0,85
-8,2,1027,0.89,0,0,126
-7,5,1027,1.79,0,0,145
-8,7,1027,3.58,0,0,178
-10,9,1027,1.79,0,0,157
-12,11,1026,3.13,0,0,130
-12,11,1026,4.92,0,0,60
-11,13,1025,3.13,0,0,38
-13,15,1024,3.13,0,0,39
-12,15,1024,1.79,0,0,36
-13,15,1024,5.81,0,0,29
-13,15,1023,4.02,0,0,23
-13,11,1024,5.81,0,0,11
-13,12,1024,8.94,0,0,12
-12,11,1025,12.07,0,0,16
-14,8,1026,16.99,0,0,12
-17,10,1027,21.91,0,0,13
-17,10,1027,27.72,0,0,11
-16,9,1027,32.64,0,0,20
-16,9,1027,38.45,0,0,6
-15,8,1026,44.26,0,0,20
-15,8,1026,49.18,0,0,13
-16,8,1026,54.99,0,0,16
-16,7,1025,60.8,0,0,12
-16,7,1026,67.95,0,0,17
-16,8,1026,72.87,0,0,27
-16,10,1026,80.92,0,0,21
-15,12,1026,88.97,0,0,20
-15,11,1026,97.02,0,0,26
-15,13,1026,104.17,0,0,27
-13,16,1024,111.32,0,0,29
-14,16,1023,117.13,0,0,25
-13,18,1022,3.13,0,0,16
-14,18,1020,6.26,0,0,23
-13,18,1020,3.13,0,0,21
-13,16,1020,4.92,0,0,13
-13,14,1020,5.81,0,0,13
-14,13,1021,7.6,0,0,17
-13,14,1022,10.73,0,0,50
-12,9,1023,3.13,0,0,22
-5,9,1024,4.92,0,0,22
-8,8,1025,9.84,0,0,69
-9,8,1025,14.76,0,0,43
-9,7,1026,18.78,0,0,40
-9,6,1026,21.91,0,0,38
-10,5,1027,1.79,0,0,37
-10,4,1027,2.68,0,0,39
-9,2,1027,1.79,0,0,45
-9,2,1028,4.92,0,0,50
-8,3,1029,6.71,0,0,44
-9,8,1029,8.5,0,0,58
-9,10,1029,10.29,0,0,48
-9,11,1030,12.08,0,0,48
-9,11,1029,13.87,0,0,39
-9,14,1028,3.13,0,0,44
-10,14,1027,1.79,0,0,36
-11,14,1026,3.58,0,0,36
-10,15,1026,5.37,0,0,38
-10,15,1025,7.16,0,0,43
-11,14,1025,1.79,0,0,35
-10,13,1025,4.92,0,0,42
-9,12,1026,8.05,0,0,51
-3,9,1027,12.97,0,0,60
-3,8,1027,16.99,0,0,65
-3,7,1028,21.01,0,0,61
-3,6,1028,24.14,0,0,56
-3,5,1028,25.93,0,0,69
-3,4,1028,27.72,0,0,76
-3,3,1028,0.89,0,0,58
-4,2,1027,0.89,0,0,64
-3,2,1027,0.45,0,0,79
-3,2,1027,1.34,0,0,100
-3,1,1027,0.89,0,0,128
-2,1,1028,0.89,0,0,110
-3,6,1028,3.13,0,0,116
-3,8,1028,7.15,0,0,97
-3,10,1027,8.94,0,0,99
-3,12,1026,1.79,0,0,107
-4,15,1025,1.79,0,0,101
-4,19,1024,1.79,0,0,94
-10,21,1022,3.58,0,0,70
-10,21,1022,4.02,0,0,49
-10,21,1021,7.15,0,0,59
-11,20,1021,11.17,0,0,60
-10,19,1021,14.3,0,0,51
-10,18,1021,17.43,0,0,55
-11,17,1021,21.45,0,0,73
-10,15,1022,25.47,0,0,70
-9,15,1022,29.49,0,0,67
-8,11,1022,0.89,0,0,64
-6,8,1022,0.89,0,0,75
-6,7,1022,1.34,0,0,87
-6,4,1021,1.79,0,0,96
-5,4,1021,0.89,0,0,103
-4,4,1021,0.89,0,0,115
-6,2,1021,2.68,0,0,112
-5,3,1022,3.57,0,0,95
-5,7,1023,0.89,0,0,87
-5,9,1023,1.78,0,0,95
-5,11,1023,1.79,0,0,123
-5,14,1023,0.89,0,0,136
-4,16,1022,2.68,0,0,143
-4,19,1021,4.47,0,0,152
-6,21,1020,4.02,0,0,132
-8,22,1019,9.83,0,0,104
-8,23,1018,14.75,0,0,84
-8,22,1017,20.56,0,0,66
-10,21,1016,27.71,0,0,50
-10,19,1016,30.84,0,0,57
-9,15,1016,33.97,0,0,77
-4,15,1017,0.89,0,0,0
-5,14,1017,1.79,0,0,0
-3,13,1017,4.92,0,0,0
-3,10,1017,6.71,0,0,0
-3,12,1017,8.5,0,0,148
-2,10,1017,11.63,0,0,0
-1,8,1016,12.52,0,0,0
-2,7,1016,0.89,0,0,0
-1,7,1016,0.89,0,0,0
-1,6,1016,0.89,0,0,0
-1,6,1016,0.89,0,0,0
0,5,1017,0.89,0,0,0
1,10,1017,0.89,0,0,0
1,12,1017,1.78,0,0,204
2,14,1017,1.79,0,0,212
2,18,1016,1.79,0,0,0
2,18,1015,1.79,0,0,0
2,20,1015,4.92,0,0,0
2,21,1014,8.05,0,0,0
3,22,1013,1.79,0,0,188
3,21,1012,3.13,0,0,179
3,20,1012,6.26,0,0,166
3,19,1013,0.89,0,0,168
4,17,1013,1.78,0,0,0
4,14,1014,0.89,0,0,0
4,12,1015,0.89,0,0,295
3,14,1016,3.13,0,0,328
3,14,1016,6.26,0,0,287
2,15,1017,10.28,0,0,0
1,15,1017,15.2,0,0,222
-3,15,1018,21.01,0,0,147
-4,14,1019,26.82,0,0,51
-5,13,1021,36.65,0,0,23
-5,12,1022,44.7,0,0,19
-6,11,1023,52.75,0,0,18
-8,11,1025,60.8,0,0,15
-9,10,1026,69.74,0,0,18
-10,10,1027,77.79,0,0,25
-11,10,1028,85.84,0,0,17
-13,11,1028,91.65,0,0,18
-15,11,1028,97.46,0,0,20
-16,11,1028,102.38,0,0,17
-16,11,1027,107.3,0,0,15
-10,11,1027,7.15,0,0,16
-7,10,1028,12.07,0,0,23
-5,9,1028,17.88,0,0,34
-3,7,1029,3.13,0,1,19
1,6,1030,3.13,0,2,25
2,5,1030,7.15,0,3,33
3,5,1031,3.13,0,4,36
3,5,1032,4.02,0,5,33
2,4,1032,0.89,0,6,23
1,4,1032,1.78,0,7,0
2,4,1032,4.02,0,0,30
3,4,1031,8.04,0,0,48
2,4,1031,11.17,0,0,44
2,4,1031,15.19,0,0,56
2,4,1031,18.32,0,0,46
1,3,1031,21.45,0,0,32
2,4,1032,24.58,0,0,54
3,6,1032,27.71,0,0,89
-1,8,1032,31.73,0,0,79
-6,10,1032,1.79,0,0,45
-6,11,1031,3.58,0,0,68
-8,11,1030,6.71,0,0,158
-12,13,1029,8.5,0,0,178
-13,13,1028,11.63,0,0,63
-12,13,1026,13.42,0,0,108
-12,14,1026,15.21,0,0,92
-10,14,1025,3.13,0,0,127
-10,12,1025,6.26,0,0,11
